date,Na,Mg,K,Ca,Cl,NO3,SO4,Na_MS,Mg_MS,K_MS,Ca_MS,comments_IC,comments_MS
2017-09-04T04:40:00Z,NA,NA,NA,NA,NA,NA,NA,1623.85,2338.441,539.336,19470.202,no cations,NA
2017-09-04T05:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no cations,NA
2017-09-04T05:40:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-04T06:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-04T06:40:00Z,NA,NA,NA,NA,NA,NA,NA,1796.251,2486.897,592.025,18588.777,NA,NA
2017-09-04T07:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-04T07:40:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no cations,NA
2017-09-04T08:40:00Z,NA,NA,NA,NA,NA,NA,NA,1672.549,2267.528,544.137,8921.777,no cations,NA
2017-09-04T09:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-04T10:40:00Z,NA,NA,NA,NA,NA,NA,NA,1746.464,2380.143,568.355,18034.501,NA,NA
2017-09-04T11:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-04T12:40:00Z,NA,NA,NA,NA,NA,NA,NA,2504.799,3030.886,NA,21441.618,memory effect,NA
2017-09-04T13:10:00Z,1.888,3.052,0.749,48.981,0.234,0.414,6.926,NA,NA,NA,NA,NA,NA
2017-09-04T13:40:00Z,1.924,3.128,0.775,49.86,0.233,0.425,7.062,NA,NA,NA,NA,NA,NA
2017-09-04T14:10:00Z,1.853,3.013,0.745,48.188,0.223,0.396,6.802,NA,NA,NA,NA,NA,NA
2017-09-04T14:40:00Z,1.897,3.032,0.758,49.06,0.227,0.406,6.927,2201.395,2951.877,753.516,12571.012,NA,NA
2017-09-04T15:10:00Z,1.91,3.062,0.763,49.104,0.231,0.414,7.051,NA,NA,NA,NA,NA,NA
2017-09-04T15:40:00Z,1.924,3.135,0.761,49.324,0.232,0.415,7.075,NA,NA,NA,NA,NA,NA
2017-09-04T16:40:00Z,1.947,NA,0.836,49.782,0.238,0.422,7.155,2228.069,3080.99,763.82,17391.282,memory effect,NA
2017-09-04T17:10:00Z,1.983,3.156,0.785,50.353,0.24,0.428,7.236,NA,NA,NA,NA,NA,NA
2017-09-04T17:40:00Z,1.963,3.124,0.772,49.751,0.237,0.418,7.222,NA,NA,NA,NA,NA,NA
2017-09-04T18:10:00Z,2.034,3.121,0.778,49.689,0.239,0.426,7.198,NA,NA,NA,NA,NA,NA
2017-09-04T19:10:00Z,1.977,3.133,0.81,49.314,0.244,0.439,7.315,1990.837,2611.129,674.86,21012.158,NA,NA
2017-09-04T19:40:00Z,1.969,3.124,0.806,49.776,0.242,NA,7.314,NA,NA,NA,NA,NA,NA
2017-09-04T21:10:00Z,2.007,3.19,0.801,50.371,0.249,0.463,7.498,2107.322,2804.955,690.733,21280.064,NA,NA
2017-09-04T21:40:00Z,2.022,3.179,0.787,50.41,0.245,0.46,7.381,NA,NA,NA,NA,NA,NA
2017-09-04T22:40:00Z,2.014,3.165,0.839,49.707,0.25,0.478,7.428,2117.267,2762.959,690.39,18963.691,NA,NA
2017-09-04T23:10:00Z,1.987,3.116,0.816,49.312,0.248,0.471,7.375,NA,NA,NA,NA,NA,NA
2017-09-04T23:40:00Z,2.021,3.161,0.778,50.264,0.25,NA,7.331,NA,NA,NA,NA,NA,NA
2017-09-05T00:40:00Z,1.996,NA,0.783,49.734,0.246,0.481,7.283,2122.737,2883.293,688.669,23064.911,memory effect,NA
2017-09-05T01:10:00Z,2.054,3.192,0.785,50.826,0.25,0.501,7.386,NA,NA,NA,NA,NA,NA
2017-09-05T01:40:00Z,2.017,3.164,0.776,50.236,0.246,0.491,7.299,NA,NA,NA,NA,NA,NA
2017-09-05T02:10:00Z,2.035,3.114,0.769,49.457,0.243,0.475,7.144,NA,NA,NA,NA,NA,NA
2017-09-05T02:40:00Z,1.928,3.018,0.739,48.122,0.236,0.467,6.936,2042.079,2610.614,653.346,15052.739,NA,NA
2017-09-05T03:10:00Z,1.929,3.002,0.749,48.114,0.236,0.463,6.917,NA,NA,NA,NA,NA,NA
2017-09-05T03:40:00Z,1.961,3.093,0.765,50.452,0.245,0.478,7.129,NA,NA,NA,NA,NA,NA
2017-09-05T04:40:00Z,2.019,NA,0.774,49.665,0.248,0.476,7.148,2154.123,2899.737,688.915,21626.653,memory effect,NA
2017-09-05T05:10:00Z,1.974,3.126,0.76,50,0.248,0.475,7.159,NA,NA,NA,NA,NA,NA
2017-09-05T05:40:00Z,2.017,3.138,0.8,50.636,0.251,0.479,7.258,NA,NA,NA,NA,NA,NA
2017-09-05T06:10:00Z,2.031,3.177,0.78,50.777,0.252,0.478,7.289,NA,NA,NA,NA,NA,NA
2017-09-05T06:40:00Z,2.033,3.134,0.785,50.222,0.25,0.463,7.213,2183.726,2829.703,687.111,21351.749,NA,NA
2017-09-05T07:10:00Z,2.053,3.195,0.782,51.023,0.255,0.474,7.376,NA,NA,NA,NA,NA,NA
2017-09-05T07:40:00Z,2.144,3.334,0.808,53.096,0.266,0.492,7.65,NA,NA,NA,NA,NA,NA
2017-09-05T08:40:00Z,2.032,NA,0.782,50.51,0.255,0.463,7.409,2290.629,3072.353,727.7,20655.026,memory effect,NA
2017-09-05T09:10:00Z,2.066,3.198,0.777,50.725,0.257,0.466,7.475,NA,NA,NA,NA,NA,NA
2017-09-05T09:40:00Z,1.982,3.038,0.739,48.479,0.243,0.437,7.094,NA,NA,NA,NA,NA,NA
2017-09-05T10:10:00Z,2.165,3.329,0.82,53.332,0.27,0.464,7.793,NA,NA,NA,NA,NA,NA
2017-09-05T10:40:00Z,1.974,3.048,0.737,48.627,0.244,0.438,7.14,2134.391,2749.283,666.241,18124.617,NA,NA
2017-09-05T11:10:00Z,1.98,3.083,0.746,48.506,0.244,0.433,7.146,NA,NA,NA,NA,NA,NA
2017-09-05T11:40:00Z,2.094,3.223,0.788,51.147,0.257,0.426,7.512,NA,NA,NA,NA,NA,NA
2017-09-05T12:40:00Z,2.085,NA,0.785,50.598,0.258,0.459,7.57,2299.412,3034.337,727.018,18086.126,memory effect,NA
2017-09-05T13:10:00Z,2.109,3.235,0.815,51.196,0.26,0.457,7.64,NA,NA,NA,NA,NA,NA
2017-09-05T13:40:00Z,2.205,3.362,0.832,53.368,0.271,0.483,7.915,NA,NA,NA,NA,NA,NA
2017-09-05T14:10:00Z,2.227,3.379,0.836,53.508,0.273,0.483,8.016,NA,NA,NA,NA,NA,NA
2017-09-05T14:40:00Z,2.016,3.088,0.759,48.987,0.248,0.436,7.341,2200.885,2792.796,690.666,19938.158,NA,NA
2017-09-05T15:10:00Z,1.961,2.994,0.742,47.471,0.239,0.413,7.143,NA,NA,NA,NA,NA,NA
2017-09-05T15:40:00Z,1.975,2.997,0.746,47.343,0.241,0.423,7.221,NA,NA,NA,NA,NA,NA
2017-09-05T16:40:00Z,1.971,NA,0.747,47.679,0.243,0.423,7.262,2305.532,2955.032,735.547,19755.653,memory effect,NA
2017-09-05T17:10:00Z,1.996,3.023,0.747,47.637,0.243,0.425,7.293,NA,NA,NA,NA,NA,NA
2017-09-05T17:40:00Z,2.004,3.037,0.752,47.952,0.244,0.428,7.351,NA,NA,NA,NA,NA,NA
2017-09-05T18:10:00Z,2.009,3.019,0.759,47.812,0.244,0.415,7.357,NA,NA,NA,NA,NA,NA
2017-09-05T18:40:00Z,2.011,3.033,0.79,47.753,0.245,0.432,7.381,2178.654,2746.544,686.256,22295.673,NA,NA
2017-09-05T19:10:00Z,2.022,3.025,0.757,47.707,0.244,0.433,7.377,NA,NA,NA,NA,NA,NA
2017-09-05T19:40:00Z,2.23,3.328,0.826,52.085,0.273,0.49,8.096,NA,NA,NA,NA,NA,NA
2017-09-05T20:40:00Z,NA,NA,NA,NA,0.261,0.473,7.849,2252.928,2886.514,707.792,21089.321,memory effect,NA
2017-09-05T21:10:00Z,2.245,3.35,0.841,52.486,0.276,0.505,8.239,NA,NA,NA,NA,NA,NA
2017-09-05T21:40:00Z,2.254,3.36,0.831,52.617,0.275,0.506,8.24,NA,NA,NA,NA,NA,NA
2017-09-05T22:10:00Z,2.254,3.364,0.838,52.48,0.275,0.51,8.3,NA,NA,NA,NA,NA,NA
2017-09-05T22:40:00Z,2.25,3.355,0.835,52.638,0.275,0.513,8.228,2478.891,3088.594,775.413,26589.976,NA,NA
2017-09-05T23:10:00Z,2.273,3.398,0.849,53.02,0.278,0.515,8.342,NA,NA,NA,NA,NA,NA
2017-09-05T23:40:00Z,2.281,3.37,0.85,52.694,0.276,0.518,8.309,NA,NA,NA,NA,NA,NA
2017-09-06T00:40:00Z,2.228,NA,0.822,51.737,0.273,0.518,8.194,2510.686,3204.004,778.314,21649.512,memory effect,NA
2017-09-06T01:10:00Z,2.285,3.395,0.842,53.05,0.281,0.534,8.458,NA,NA,NA,NA,NA,NA
2017-09-06T01:40:00Z,2.306,3.419,0.847,53.341,0.281,0.541,8.47,NA,NA,NA,NA,NA,NA
2017-09-06T02:10:00Z,2.314,3.443,0.844,53.46,0.281,0.542,8.535,NA,NA,NA,NA,NA,NA
2017-09-06T02:40:00Z,2.316,3.434,0.849,53.662,0.283,0.551,8.555,2536.164,3130.882,767.746,22740.622,NA,NA
2017-09-06T03:10:00Z,2.322,3.443,0.858,53.668,0.283,0.56,8.621,NA,NA,NA,NA,NA,NA
2017-09-06T03:40:00Z,2.325,3.431,0.846,53.521,0.283,0.561,8.583,NA,NA,NA,NA,NA,NA
2017-09-06T04:40:00Z,2.326,NA,0.847,53.617,0.283,0.56,8.637,2624.53,3375.452,805.183,19942.982,memory effect,NA
2017-09-06T05:10:00Z,2.345,3.457,0.851,53.745,0.283,0.568,8.612,NA,NA,NA,NA,NA,NA
2017-09-06T05:40:00Z,2.344,3.443,0.845,53.594,0.283,0.571,8.634,NA,NA,NA,NA,NA,NA
2017-09-06T06:10:00Z,2.333,3.434,0.852,53.346,0.283,0.572,8.644,NA,NA,NA,NA,NA,NA
2017-09-06T07:10:00Z,2.338,3.43,0.857,52.786,0.284,0.588,8.634,2406.944,2917.978,736.851,18526.728,NA,NA
2017-09-06T07:40:00Z,2.365,3.481,0.862,53.858,0.286,0.595,8.697,NA,NA,NA,NA,NA,NA
2017-09-06T09:10:00Z,NA,NA,NA,NA,0.249,0.522,7.675,2156.542,2674.113,672.1,17822.52,NA,NA
2017-09-06T10:10:00Z,2.123,3.15,0.803,49.536,0.253,0.581,8.028,NA,NA,NA,NA,NA,sample volume too small
2017-09-06T11:10:00Z,2.153,3.163,0.8,49.97,0.26,0.582,8.079,2206.858,2676.491,685.757,20758.012,NA,NA
2017-09-06T12:40:00Z,NA,NA,NA,NA,0.231,0.493,7.044,1778.706,2220.848,539.976,14151.785,memory effect,NA
2017-09-06T13:10:00Z,NA,NA,NA,NA,0.229,0.484,6.986,NA,NA,NA,NA,NA,NA
2017-09-06T13:40:00Z,2.107,3.059,0.775,49.294,0.246,0.518,7.384,NA,NA,NA,NA,NA,NA
2017-09-06T14:10:00Z,2.085,3.045,0.766,48.916,0.243,0.51,7.299,NA,NA,NA,NA,NA,NA
2017-09-06T14:40:00Z,2.118,3.093,0.778,49.79,0.247,0.513,7.38,2374.134,2890.305,729.701,20420.37,NA,NA
2017-09-06T15:10:00Z,2.128,3.09,0.774,49.743,0.248,0.509,7.352,NA,NA,NA,NA,NA,NA
2017-09-06T15:40:00Z,2.114,3.1,0.761,49.772,0.248,0.501,7.306,NA,NA,NA,NA,NA,NA
2017-09-06T16:40:00Z,2.084,NA,0.77,49.202,0.251,0.482,7.312,2281.707,2899.241,698.881,17714.364,memory effect,NA
2017-09-06T17:10:00Z,2.107,3.091,0.771,49.548,0.254,0.478,7.366,NA,NA,NA,NA,NA,NA
2017-09-06T17:40:00Z,2.082,3.051,0.777,48.941,0.255,0.461,7.318,NA,NA,NA,NA,NA,NA
2017-09-06T18:10:00Z,2.108,3.076,0.78,49.234,0.259,0.466,7.416,NA,NA,NA,NA,NA,NA
2017-09-06T18:40:00Z,2.104,3.105,0.771,49.44,0.263,0.464,7.456,2212.842,2716.438,669.981,17100.305,NA,NA
2017-09-06T19:10:00Z,2.168,3.101,0.773,49.603,0.266,0.463,7.487,NA,NA,NA,NA,NA,NA
2017-09-06T19:40:00Z,2.119,3.1,0.763,49.352,0.275,0.464,7.505,NA,NA,NA,NA,NA,NA
2017-09-06T20:40:00Z,2.131,NA,0.779,49.517,0.272,0.467,7.574,2235.231,2823.316,674.698,18271.327,memory effect,NA
2017-09-06T21:10:00Z,2.106,3.07,0.765,48.844,0.266,0.459,7.452,NA,NA,NA,NA,NA,NA
2017-09-06T21:40:00Z,2.16,3.107,0.773,49.64,0.272,0.472,7.629,NA,NA,NA,NA,NA,NA
2017-09-06T22:10:00Z,2.163,3.121,0.762,49.518,0.272,0.473,7.584,NA,NA,NA,NA,NA,NA
2017-09-06T23:10:00Z,2.099,3.043,0.777,47.695,0.275,0.482,7.474,2126.789,2546.908,643.831,19811.811,NA,NA
2017-09-07T00:40:00Z,NA,NA,NA,NA,NA,NA,NA,1347.963,1697.545,369.983,18696.864,memory effect,NA
2017-09-07T01:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-07T01:40:00Z,2.086,3.019,0.736,48.115,0.269,0.486,7.415,NA,NA,NA,NA,NA,NA
2017-09-07T02:10:00Z,2.075,2.991,0.718,47.806,0.265,0.484,7.325,NA,NA,NA,NA,NA,NA
2017-09-07T02:40:00Z,2.089,3.014,0.73,48.09,0.265,0.488,7.342,2251.459,2713.902,650.768,19421.853,NA,NA
2017-09-07T03:10:00Z,2.07,2.914,0.716,46.473,0.254,0.467,7.08,NA,NA,NA,NA,NA,NA
2017-09-07T03:40:00Z,NA,NA,NA,NA,0.246,0.454,6.86,NA,NA,NA,NA,NA,NA
2017-09-07T04:40:00Z,2.015,NA,0.709,46.544,0.254,0.47,7.108,2205.428,2806.34,641.618,17604.796,memory effect,NA
2017-09-07T05:10:00Z,1.999,2.862,0.68,45.651,0.257,0.473,7.23,NA,NA,NA,NA,NA,NA
2017-09-07T05:40:00Z,2.104,3.024,0.74,48.226,0.263,0.493,7.382,NA,NA,NA,NA,NA,NA
2017-09-07T06:10:00Z,2.023,2.886,0.724,46.227,0.259,0.485,7.269,NA,NA,NA,NA,NA,NA
2017-09-07T06:40:00Z,2.016,2.896,0.695,46.463,0.253,0.478,7.189,2351.455,2834.222,674.857,14851.829,NA,NA
2017-09-07T07:10:00Z,2.085,3.013,0.718,47.932,0.258,0.485,7.259,NA,NA,NA,NA,NA,NA
2017-09-07T07:40:00Z,2.097,3.014,0.701,48.121,0.259,0.49,7.357,NA,NA,NA,NA,NA,NA
2017-09-07T08:40:00Z,2.081,NA,0.683,47.913,0.257,0.481,7.341,2156.078,2734.297,608.749,18988.078,memory effect,NA
2017-09-07T09:10:00Z,NA,NA,NA,NA,0.253,0.473,7.24,NA,NA,NA,NA,NA,NA
2017-09-07T09:40:00Z,2.056,2.952,0.701,46.884,0.251,0.467,7.244,NA,NA,NA,NA,NA,NA
2017-09-07T10:10:00Z,2.15,2.974,0.72,47.488,0.257,0.478,7.44,NA,NA,NA,NA,NA,NA
2017-09-07T10:40:00Z,2.036,2.91,0.704,46.356,0.253,0.462,7.334,2196.236,2653.465,619.588,15086.678,NA,NA
2017-09-07T11:10:00Z,2.06,2.922,0.705,46.6,0.254,0.465,7.372,NA,NA,NA,NA,NA,NA
2017-09-07T11:40:00Z,2.13,3.054,0.734,48.238,0.256,0.467,7.461,NA,NA,NA,NA,NA,NA
2017-09-07T12:40:00Z,2.102,NA,0.739,47.903,0.256,0.471,7.44,2233.612,2663.997,629.852,19712.61,memory effect,NA
2017-09-07T13:10:00Z,2.069,2.911,0.719,46.261,0.253,0.449,7.407,NA,NA,NA,NA,NA,NA
2017-09-07T13:40:00Z,2.171,3.047,0.723,48.24,0.256,0.455,7.366,NA,NA,NA,NA,NA,NA
2017-09-07T14:10:00Z,2.16,3.047,0.723,48.138,0.258,0.456,7.605,NA,NA,NA,NA,NA,NA
2017-09-07T14:40:00Z,2.146,3.055,0.741,48.329,0.257,0.453,7.605,2210.447,2642.833,621.912,22876.774,NA,NA
2017-09-07T15:10:00Z,2.1,2.958,0.71,46.949,0.254,0.445,7.51,NA,NA,NA,NA,NA,NA
2017-09-07T15:40:00Z,2.156,2.996,0.722,47.291,0.255,0.446,7.565,NA,NA,NA,NA,NA,NA
2017-09-07T16:40:00Z,2.179,NA,0.767,48.867,0.259,0.45,7.588,2357.921,2784.073,663.466,18742.293,memory effect,NA
2017-09-07T17:10:00Z,2.134,2.989,0.725,47.041,0.257,0.447,7.693,NA,NA,NA,NA,NA,NA
2017-09-07T17:40:00Z,2.194,3.075,0.747,48.416,0.26,0.452,7.791,NA,NA,NA,NA,NA,NA
2017-09-07T18:10:00Z,NA,NA,NA,NA,0.258,0.449,7.697,NA,NA,NA,NA,NA,NA
2017-09-07T18:40:00Z,2.141,3.05,0.734,46.823,0.26,0.454,7.789,2325.295,2726.831,646.856,13714.582,NA,NA
2017-09-07T19:10:00Z,2.19,3.073,0.732,48.263,0.258,0.453,7.769,NA,NA,NA,NA,NA,NA
2017-09-07T19:40:00Z,2.238,3.106,0.771,48.779,0.266,0.469,7.983,NA,NA,NA,NA,NA,NA
2017-09-07T20:40:00Z,2.193,NA,0.751,48.464,0.259,0.458,7.846,NA,NA,NA,NA,memory effect,sample volume too small
2017-09-07T21:10:00Z,2.268,3.129,0.739,49.047,0.265,0.471,8.023,NA,NA,NA,NA,NA,NA
2017-09-07T21:40:00Z,2.236,3.103,0.738,48.609,0.262,0.467,7.971,NA,NA,NA,NA,NA,NA
2017-09-07T22:10:00Z,2.255,3.112,0.747,48.719,0.263,0.473,8.014,NA,NA,NA,NA,NA,NA
2017-09-07T22:40:00Z,2.203,3.031,0.729,47.463,0.258,0.465,7.877,1771.927,2080.683,459.844,17997.469,NA,NA
2017-09-07T23:10:00Z,2.25,3.13,0.771,48.81,0.262,0.472,8.037,NA,NA,NA,NA,NA,NA
2017-09-07T23:40:00Z,2.29,3.05,0.74,47.62,0.262,0.476,8.037,NA,NA,NA,NA,NA,NA
2017-09-08T00:40:00Z,2.245,NA,0.736,48.677,0.259,0.473,7.965,1664.44,1924.222,423.582,19143.841,memory effect,NA
2017-09-08T01:10:00Z,2.243,3.076,0.713,48.16,0.26,0.468,8.032,NA,NA,NA,NA,NA,NA
2017-09-08T01:40:00Z,NA,NA,NA,NA,0.263,0.482,8.034,NA,NA,NA,NA,NA,NA
2017-09-08T02:10:00Z,2.284,3.145,0.783,49.202,0.264,0.491,8.17,NA,NA,NA,NA,NA,NA
2017-09-08T02:40:00Z,2.282,3.118,0.73,48.485,0.26,0.485,8.066,2252.615,2606.005,603.162,20012.673,NA,NA
2017-09-08T03:10:00Z,2.324,3.088,0.732,48.089,0.263,0.492,8.159,NA,NA,NA,NA,NA,NA
2017-09-08T03:40:00Z,2.272,3.118,0.765,48.449,0.264,0.496,8.165,NA,NA,NA,NA,NA,NA
2017-09-08T04:40:00Z,2.278,NA,0.736,49.026,0.264,0.498,8.224,NA,NA,NA,NA,memory effect,NA
2017-09-08T05:10:00Z,2.293,2.98,0.723,46.502,0.26,0.495,8.145,NA,NA,NA,NA,NA,NA
2017-09-08T05:40:00Z,2.265,3.086,0.73,47.86,0.263,0.504,8.224,NA,NA,NA,NA,NA,NA
2017-09-08T06:10:00Z,2.352,2.958,0.72,46.015,0.262,0.505,8.305,NA,NA,NA,NA,NA,NA
2017-09-08T06:40:00Z,2.335,3.191,0.743,49.267,0.266,0.51,8.342,NA,NA,NA,NA,NA,NA
2017-09-08T07:10:00Z,2.246,2.996,0.713,46.596,0.262,0.505,8.248,NA,NA,NA,NA,NA,NA
2017-09-08T07:40:00Z,2.294,3.114,0.73,48.314,0.267,0.516,8.359,NA,NA,NA,NA,NA,NA
2017-09-08T08:40:00Z,2.33,NA,0.733,48.651,0.265,0.507,8.353,NA,NA,NA,NA,memory effect,NA
2017-09-08T09:10:00Z,NA,NA,NA,NA,0.248,0.473,7.828,NA,NA,NA,NA,NA,NA
2017-09-08T16:50:00Z,2.399,NA,0.778,49.539,0.284,0.504,8.682,2732.106,3291.621,787.544,35774.621,memory effect,NA
2017-09-08T17:20:00Z,2.435,3.309,0.802,50.856,0.282,0.514,8.94,NA,NA,NA,NA,NA,NA
2017-09-08T18:20:00Z,2.393,3.225,NA,49.61,0.274,0.501,8.704,NA,NA,NA,NA,NA,NA
2017-09-08T18:50:00Z,2.402,3.273,0.783,50.172,0.276,0.51,8.798,2695.879,3142.916,766.904,36087.539,NA,NA
2017-09-08T19:20:00Z,2.605,3.507,0.839,53.658,0.308,0.558,9.511,NA,NA,NA,NA,NA,NA
2017-09-08T19:50:00Z,2.586,3.472,0.835,53.768,0.297,0.561,9.484,NA,NA,NA,NA,NA,NA
2017-09-08T20:50:00Z,2.51,NA,0.807,52.668,0.298,0.521,9.312,2882.631,3434.57,822.726,37551.858,memory effect,NA
2017-09-08T21:20:00Z,2.528,3.43,0.815,52.475,0.293,0.553,9.387,NA,NA,NA,NA,NA,NA
2017-09-08T21:50:00Z,2.559,3.491,NA,52.43,0.292,0.556,9.393,NA,NA,NA,NA,NA,NA
2017-09-08T22:20:00Z,2.646,3.572,0.841,54.734,0.303,0.581,9.751,NA,NA,NA,NA,NA,NA
2017-09-08T22:50:00Z,2.664,3.567,0.837,54.514,0.303,0.587,9.811,2915.028,3438.277,805.352,39177.229,NA,NA
2017-09-08T23:20:00Z,2.645,3.561,0.853,54.434,0.303,0.586,9.796,NA,NA,NA,NA,NA,NA
2017-09-08T23:50:00Z,2.65,3.579,0.843,54.581,0.304,0.591,9.854,NA,NA,NA,NA,NA,NA
2017-09-09T00:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-09-09T01:20:00Z,NA,NA,NA,NA,0.288,0.555,9.325,NA,NA,NA,NA,NA,NA
2017-09-09T01:50:00Z,2.665,3.574,0.828,54.585,0.305,0.595,9.927,NA,NA,NA,NA,NA,NA
2017-09-09T02:20:00Z,2.626,3.507,0.822,54.019,0.298,0.584,9.725,NA,NA,NA,NA,NA,NA
2017-09-09T02:50:00Z,NA,NA,NA,NA,0.288,0.562,9.393,2851.462,3224.425,778.967,36918.612,NA,NA
2017-09-09T03:20:00Z,2.7,3.673,0.836,54.953,0.306,0.607,10,NA,NA,NA,NA,NA,NA
2017-09-09T03:50:00Z,2.737,3.639,0.859,55.35,0.309,0.61,10.184,NA,NA,NA,NA,NA,NA
2017-09-09T04:50:00Z,2.671,NA,0.832,54.384,0.308,0.601,9.933,2976.313,3534.046,809.331,38027.026,memory effect,NA
2017-09-09T05:20:00Z,2.634,3.509,0.812,53.137,0.298,0.592,9.784,NA,NA,NA,NA,NA,NA
2017-09-09T05:50:00Z,NA,NA,NA,NA,0.287,0.569,9.449,NA,NA,NA,NA,NA,NA
2017-09-09T06:20:00Z,2.725,3.633,0.84,55.319,0.31,0.621,10.168,NA,NA,NA,NA,NA,NA
2017-09-09T06:50:00Z,2.719,3.625,0.832,55.128,0.308,0.62,10.146,3127.986,3561.062,831.08,39925.806,NA,NA
2017-09-09T07:20:00Z,2.748,3.679,0.837,55.553,0.313,0.626,10.246,NA,NA,NA,NA,NA,NA
2017-09-09T07:50:00Z,2.746,3.673,0.856,55.452,0.312,0.628,10.285,NA,NA,NA,NA,NA,NA
2017-09-09T08:50:00Z,2.751,NA,0.845,55.784,0.315,0.63,10.271,3166.731,3720.738,854.152,39166.516,memory effect,NA
2017-09-09T09:20:00Z,2.767,3.672,0.844,55.734,0.313,0.634,10.337,NA,NA,NA,NA,NA,NA
2017-09-09T09:50:00Z,2.754,3.7,0.858,55.498,0.312,0.637,10.356,NA,NA,NA,NA,NA,NA
2017-09-09T10:20:00Z,2.745,3.647,0.853,55.462,0.311,0.637,10.313,NA,NA,NA,NA,NA,NA
2017-09-09T10:50:00Z,2.76,3.657,0.884,55.685,0.312,0.643,10.347,3083.246,3486.381,820.255,39236.275,NA,NA
2017-09-09T11:50:00Z,2.548,3.372,0.793,50.202,0.293,0.527,9.493,2895.915,3227.388,787.675,35784.555,NA,NA
2017-09-09T13:20:00Z,2.421,3.195,0.781,47.625,0.285,0.589,9.149,2790.451,3122.605,782.351,34436.745,NA,NA
2017-09-09T14:20:00Z,2.334,3.147,0.792,48.379,0.287,0.634,8.937,2633.297,2989.59,765.318,35542.654,NA,NA
2017-09-09T15:20:00Z,1.943,2.844,0.729,44.033,0.263,0.557,8.044,2390.398,2711.381,708.165,32561.399,NA,NA
2017-09-09T17:20:00Z,1.53,2.256,0.689,35.77,0.391,0.446,5.02,1721.696,2152.078,676.795,27276.359,NA,NA
2017-09-09T18:20:00Z,1.204,1.886,0.867,32.984,0.544,0.369,4.154,1348.88,1792.379,856.135,24785.919,NA,NA
2017-09-09T19:20:00Z,1.118,1.801,0.809,31.875,0.479,0.347,3.908,1229.438,1661.275,772.19,24436.15,NA,NA
2017-09-09T22:20:00Z,1.077,1.826,0.67,30.829,0.324,0.308,3.851,1201.701,1757.166,666.613,24248.523,NA,NA
2017-09-10T01:20:00Z,0.805,1.49,0.615,25.344,0.228,0.261,3.006,878.634,1411.795,562.981,19941.499,NA,NA
2017-09-10T05:20:00Z,0.856,1.639,0.614,27.537,0.214,0.26,3.258,951.086,1578.547,594.709,21915.228,NA,NA
2017-09-10T06:20:00Z,0.915,1.708,0.61,30.126,0.212,0.261,3.47,1025.308,1599.726,597.913,22886.5,NA,NA
2017-09-10T07:50:00Z,0.881,1.637,0.555,28.312,0.186,0.227,3.415,NA,NA,NA,NA,NA,NA
2017-09-10T09:20:00Z,0.974,1.775,0.563,30.104,0.18,0.218,3.605,1073.572,1700.894,556.47,22814.445,NA,NA
2017-09-10T11:50:00Z,1.082,1.823,0.61,31.49,0.174,0.201,3.903,NA,NA,NA,NA,NA,NA
2017-09-10T12:50:00Z,1.071,NA,0.576,32.67,0.175,0.223,4.049,1230.466,1969.662,575.467,26376.519,memory effect,NA
2017-09-10T13:50:00Z,1.097,1.924,0.568,32.834,0.168,0.201,4.114,NA,NA,NA,NA,NA,NA
2017-09-10T14:20:00Z,1.183,1.994,0.591,34.067,0.172,0.208,4.282,NA,NA,NA,NA,NA,NA
2017-09-10T14:50:00Z,1.222,2.094,0.654,35.797,0.18,0.221,4.541,1375.867,2024.042,606.47,27197.682,NA,NA
2017-09-10T15:20:00Z,1.125,1.866,0.56,32.095,0.176,0.217,4.491,NA,NA,NA,NA,NA,NA
2017-09-10T16:50:00Z,1.27,NA,0.607,35.661,0.172,0.215,4.632,1403.6,2139.773,587.451,27234.482,memory effect,NA
2017-09-10T17:20:00Z,1.315,2.158,0.621,36.282,0.175,0.202,4.763,NA,NA,NA,NA,NA,NA
2017-09-10T17:50:00Z,1.297,2.157,0.618,36.432,0.172,0.218,4.734,NA,NA,NA,NA,NA,NA
2017-09-10T18:20:00Z,1.244,2.036,0.58,34.07,0.176,0.226,4.868,NA,NA,NA,NA,NA,NA
2017-09-10T18:50:00Z,1.325,2.191,0.619,36.687,0.174,0.226,4.895,1552.086,2203.287,616.54,28906.596,NA,NA
2017-09-10T20:50:00Z,1.355,NA,0.584,35.486,0.167,0.22,4.888,1534.446,2262.193,588.351,27548.74,memory effect,NA
2017-09-10T21:20:00Z,NA,NA,NA,NA,0.173,0.24,5.047,NA,NA,NA,NA,NA,NA
